epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
185,11316.8,0.40215,0.01925,0.02974,0.25142,0.8283,1,0.99989,0.995,0.93915,1,0.99989,0.995,0.995,0.41338,0.01423,0.03465,0.20643,0.83324,0.0221931,0.00739771,0.0221931,0.00739771,0.0221931,0.00739771,0.0221931,0.00739771
186,11377.8,0.39822,0.02072,0.02887,0.24994,0.83165,1,0.99968,0.995,0.92685,1,0.99968,0.995,0.995,0.414,0.01409,0.03412,0.20984,0.83127,0.0221507,0.00738357,0.0221507,0.00738357,0.0221507,0.00738357,0.0221507,0.00738357
187,11438.9,0.41448,0.02132,0.03349,0.25713,0.8365,1,0.99928,0.995,0.92971,1,0.99928,0.995,0.995,0.42181,0.01442,0.01165,0.20779,0.83261,0.0221083,0.00736943,0.0221083,0.00736943,0.0221083,0.00736943,0.0221083,0.00736943
188,11499.8,0.41502,0.02038,0.02499,0.2567,0.83234,0.99991,1,0.995,0.92896,0.99991,1,0.995,0.995,0.42392,0.01262,0.01423,0.20785,0.83785,0.0220659,0.00735529,0.0220659,0.00735529,0.0220659,0.00735529,0.0220659,0.00735529
189,11561,0.40506,0.01973,0.03257,0.25368,0.83641,1,0.99998,0.995,0.93364,1,0.99998,0.995,0.995,0.42568,0.01158,0.03115,0.21434,0.83594,0.0220234,0.00734114,0.0220234,0.00734114,0.0220234,0.00734114,0.0220234,0.00734114
190,11621.7,0.40959,0.01951,0.03106,0.25577,0.8363,0.99906,0.9878,0.99488,0.92621,1,0.99953,0.995,0.995,0.42267,0.0143,0.00591,0.21335,0.8347,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
191,11682.6,0.40446,0.02054,0.02952,0.25144,0.83536,1,0.99972,0.995,0.92933,1,0.99972,0.995,0.995,0.41489,0.01256,0.01357,0.21266,0.8347,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286,0.0219386,0.00731286
192,11743.2,0.40804,0.02292,0.03077,0.25248,0.83456,0.99902,0.9878,0.99488,0.92597,0.99902,0.9878,0.99488,0.99488,0.41539,0.01378,0.02676,0.2032,0.83654,0.0218961,0.00729871,0.0218961,0.00729871,0.0218961,0.00729871,0.0218961,0.00729871
193,11804.3,0.40909,0.02206,0.02826,0.25424,0.83713,0.99941,1,0.995,0.92998,0.99941,1,0.995,0.995,0.42898,0.01167,0.0132,0.20143,0.83865,0.0218537,0.00728457,0.0218537,0.00728457,0.0218537,0.00728457,0.0218537,0.00728457
194,11865.1,0.3996,0.02172,0.03379,0.24905,0.83738,0.99945,1,0.995,0.92785,0.99945,1,0.995,0.995,0.44051,0.01242,0.0272,0.19788,0.83896,0.0218113,0.00727043,0.0218113,0.00727043,0.0218113,0.00727043,0.0218113,0.00727043
195,11926.3,0.40971,0.02129,0.03149,0.25551,0.83377,0.99962,1,0.995,0.92864,0.99962,1,0.995,0.995,0.42581,0.01239,0.02921,0.2039,0.83747,0.0217689,0.00725629,0.0217689,0.00725629,0.0217689,0.00725629,0.0217689,0.00725629
196,11987.6,0.40003,0.01935,0.02595,0.24898,0.82873,0.99966,1,0.995,0.93362,0.99966,1,0.995,0.995,0.41352,0.01141,0.0147,0.20737,0.83406,0.0217264,0.00724214,0.0217264,0.00724214,0.0217264,0.00724214,0.0217264,0.00724214
197,12048.5,0.40411,0.02023,0.02935,0.25225,0.83432,0.99937,1,0.995,0.93513,0.99937,1,0.995,0.995,0.4267,0.01154,0.00657,0.21071,0.83597,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
198,12109.5,0.39899,0.01758,0.03007,0.25175,0.83044,0.99968,1,0.995,0.92876,0.99968,1,0.995,0.995,0.4262,0.0128,0.0156,0.20733,0.83293,0.0216416,0.00721386,0.0216416,0.00721386,0.0216416,0.00721386,0.0216416,0.00721386
199,12170.5,0.40299,0.02201,0.02726,0.25573,0.82649,1,0.99998,0.995,0.9296,1,0.99998,0.995,0.995,0.42494,0.01423,0.00405,0.20866,0.83353,0.0215991,0.00719971,0.0215991,0.00719971,0.0215991,0.00719971,0.0215991,0.00719971
200,12231.6,0.39503,0.02003,0.02779,0.24703,0.83043,1,0.99966,0.995,0.92832,1,0.99966,0.995,0.995,0.4267,0.01256,0.04492,0.21004,0.83131,0.0215567,0.00718557,0.0215567,0.00718557,0.0215567,0.00718557,0.0215567,0.00718557
201,12292.3,0.39212,0.01894,0.02702,0.24801,0.82938,1,0.99928,0.995,0.92558,1,0.99928,0.995,0.995,0.42274,0.01226,0.03435,0.20969,0.83216,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143,0.0215143,0.00717143
202,12353.6,0.39059,0.01939,0.0282,0.24703,0.82555,1,0.99975,0.995,0.93888,1,0.99975,0.995,0.995,0.41508,0.01148,0.01898,0.20043,0.83095,0.0214719,0.00715729,0.0214719,0.00715729,0.0214719,0.00715729,0.0214719,0.00715729
203,12414.4,0.39792,0.02073,0.02934,0.25268,0.83247,0.99927,1,0.995,0.94002,0.99927,1,0.995,0.995,0.41224,0.01084,0.02606,0.20527,0.83311,0.0214294,0.00714314,0.0214294,0.00714314,0.0214294,0.00714314,0.0214294,0.00714314
204,12475.5,0.39659,0.01837,0.02859,0.25096,0.83091,0.99936,1,0.995,0.93213,0.99936,1,0.995,0.995,0.42125,0.01175,0.02759,0.20401,0.83394,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
205,12536.6,0.39877,0.02085,0.02661,0.25175,0.82955,1,0.99954,0.995,0.93382,1,0.99954,0.995,0.995,0.40975,0.01032,0.01927,0.20891,0.83058,0.0213446,0.00711486,0.0213446,0.00711486,0.0213446,0.00711486,0.0213446,0.00711486
206,12597.4,0.39465,0.01898,0.02295,0.2533,0.82831,0.99935,0.9878,0.99488,0.9318,0.99935,0.9878,0.99488,0.99488,0.41496,0.01089,0.04475,0.21904,0.83109,0.0213021,0.00710071,0.0213021,0.00710071,0.0213021,0.00710071,0.0213021,0.00710071
207,12658.5,0.39047,0.02003,0.02478,0.24357,0.8306,1,0.99931,0.995,0.93298,1,0.99931,0.995,0.995,0.40961,0.01072,0.02022,0.21289,0.82993,0.0212597,0.00708657,0.0212597,0.00708657,0.0212597,0.00708657,0.0212597,0.00708657
208,12719.4,0.40494,0.02222,0.02765,0.25086,0.83278,0.99971,1,0.995,0.93038,0.99971,1,0.995,0.995,0.41994,0.01143,0.02013,0.21473,0.83081,0.0212173,0.00707243,0.0212173,0.00707243,0.0212173,0.00707243,0.0212173,0.00707243
209,12780.6,0.38959,0.01753,0.02325,0.24721,0.83273,0.99936,1,0.995,0.93309,0.99936,1,0.995,0.995,0.41723,0.01188,0.01315,0.20529,0.83315,0.0211749,0.00705829,0.0211749,0.00705829,0.0211749,0.00705829,0.0211749,0.00705829
210,12841.2,0.38975,0.01986,0.02508,0.24786,0.82615,0.99938,1,0.995,0.93308,0.99938,1,0.995,0.995,0.42183,0.01218,0.00924,0.20589,0.83221,0.0211324,0.00704414,0.0211324,0.00704414,0.0211324,0.00704414,0.0211324,0.00704414
211,12902.5,0.39516,0.01909,0.02539,0.2468,0.8283,0.9995,1,0.995,0.93122,0.9995,1,0.995,0.995,0.42379,0.01225,0.00344,0.20531,0.83263,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
212,12963.3,0.39106,0.01816,0.0303,0.24768,0.83274,0.99928,1,0.995,0.92964,0.99928,1,0.995,0.995,0.44458,0.01318,0.00891,0.20682,0.83611,0.0210476,0.00701586,0.0210476,0.00701586,0.0210476,0.00701586,0.0210476,0.00701586
213,13024.4,0.38982,0.01793,0.02693,0.24659,0.83462,0.99927,1,0.995,0.92722,0.99927,1,0.995,0.995,0.43119,0.0133,0.06306,0.20622,0.83596,0.0210051,0.00700171,0.0210051,0.00700171,0.0210051,0.00700171,0.0210051,0.00700171
214,13085.5,0.38527,0.01898,0.02813,0.24328,0.83153,0.99924,1,0.995,0.93632,0.99924,1,0.995,0.995,0.41694,0.01311,0.03904,0.20494,0.83675,0.0209627,0.00698757,0.0209627,0.00698757,0.0209627,0.00698757,0.0209627,0.00698757
215,13146.1,0.39351,0.01794,0.02462,0.24727,0.82894,0.99968,1,0.995,0.92499,0.99968,1,0.995,0.995,0.41773,0.01601,0.0031,0.20328,0.83626,0.0209203,0.00697343,0.0209203,0.00697343,0.0209203,0.00697343,0.0209203,0.00697343
216,13207.8,0.39608,0.01934,0.02546,0.24747,0.82909,1,0.99964,0.995,0.93406,1,0.99964,0.995,0.995,0.41569,0.01523,0.04471,0.20792,0.83439,0.0208779,0.00695929,0.0208779,0.00695929,0.0208779,0.00695929,0.0208779,0.00695929
217,13268.5,0.39542,0.01737,0.02774,0.2485,0.83044,0.9996,1,0.995,0.93525,0.9996,1,0.995,0.995,0.40741,0.01354,0.03731,0.19878,0.83209,0.0208354,0.00694514,0.0208354,0.00694514,0.0208354,0.00694514,0.0208354,0.00694514
218,13329.5,0.38127,0.01776,0.0248,0.24292,0.82686,0.99973,1,0.995,0.93403,0.99973,1,0.995,0.995,0.41052,0.01208,0.05034,0.19785,0.83302,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
219,13390.5,0.38173,0.01707,0.02086,0.24088,0.82511,0.99972,1,0.995,0.93358,0.99972,1,0.995,0.99437,0.4106,0.01546,0.0554,0.19748,0.83239,0.0207506,0.00691686,0.0207506,0.00691686,0.0207506,0.00691686,0.0207506,0.00691686
220,13451.5,0.38036,0.01795,0.02562,0.24043,0.82741,1,0.99951,0.995,0.93262,1,0.99951,0.995,0.99445,0.41084,0.01334,0.07487,0.19478,0.83169,0.0207081,0.00690271,0.0207081,0.00690271,0.0207081,0.00690271,0.0207081,0.00690271
221,13512.4,0.39495,0.01708,0.02265,0.24364,0.8304,0.99882,0.9878,0.99476,0.92793,0.99882,0.9878,0.99476,0.99476,0.40853,0.01272,0.02653,0.19846,0.83177,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857,0.0206657,0.00688857
222,13573.5,0.38294,0.01896,0.02927,0.24097,0.83017,0.98714,1,0.99488,0.9351,0.98714,1,0.99488,0.99488,0.39562,0.01275,0.02188,0.19613,0.82992,0.0206233,0.00687443,0.0206233,0.00687443,0.0206233,0.00687443,0.0206233,0.00687443
223,13634.7,0.37403,0.01756,0.0264,0.24052,0.82579,0.9986,1,0.995,0.94082,0.9986,1,0.995,0.99449,0.39473,0.01529,0.04941,0.18856,0.8302,0.0205809,0.00686029,0.0205809,0.00686029,0.0205809,0.00686029,0.0205809,0.00686029
224,13695.6,0.38232,0.0176,0.0213,0.24114,0.82868,0.99929,1,0.995,0.93933,0.99929,1,0.995,0.995,0.40386,0.01341,0.05721,0.19782,0.83212,0.0205384,0.00684614,0.0205384,0.00684614,0.0205384,0.00684614,0.0205384,0.00684614
225,13756.7,0.38463,0.01841,0.02398,0.24439,0.83258,0.99934,1,0.995,0.92827,0.99934,1,0.995,0.995,0.41927,0.01209,0.05551,0.20751,0.83714,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
226,13817.3,0.37988,0.01958,0.02438,0.24038,0.82944,0.99925,1,0.995,0.93521,0.99925,1,0.995,0.995,0.40715,0.01123,0.04325,0.20403,0.83426,0.0204536,0.00681786,0.0204536,0.00681786,0.0204536,0.00681786,0.0204536,0.00681786
227,13878.1,0.38268,0.01869,0.02513,0.24212,0.83015,0.9993,1,0.995,0.92874,0.9993,1,0.995,0.995,0.41616,0.01067,0.05627,0.19446,0.83776,0.0204111,0.00680371,0.0204111,0.00680371,0.0204111,0.00680371,0.0204111,0.00680371
228,13938.7,0.37153,0.01685,0.02332,0.23462,0.82273,0.99939,1,0.995,0.93066,0.99939,1,0.995,0.995,0.40703,0.01105,0.04134,0.19559,0.83582,0.0203687,0.00678957,0.0203687,0.00678957,0.0203687,0.00678957,0.0203687,0.00678957
229,14000,0.37699,0.02182,0.02575,0.23755,0.82621,0.99949,1,0.995,0.92974,0.99949,1,0.995,0.995,0.41083,0.0108,0.03212,0.19636,0.83646,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543
230,14060.9,0.38359,0.01845,0.02194,0.24324,0.82234,0.99921,1,0.995,0.92558,0.99921,1,0.995,0.995,0.42151,0.01087,0.03581,0.20362,0.8371,0.0202839,0.00676129,0.0202839,0.00676129,0.0202839,0.00676129,0.0202839,0.00676129
231,14122.1,0.38324,0.01865,0.0269,0.23789,0.82523,0.9992,1,0.995,0.9345,0.9992,1,0.995,0.995,0.41302,0.01025,0.03198,0.20108,0.83651,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714,0.0202414,0.00674714
232,14183.3,0.37807,0.01916,0.02549,0.23727,0.82313,0.99922,1,0.995,0.9273,0.99922,1,0.995,0.995,0.41344,0.00932,0.04756,0.20695,0.83502,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
233,14244.2,0.38062,0.01852,0.02647,0.23965,0.82405,0.99925,1,0.995,0.92821,0.99925,1,0.995,0.995,0.41619,0.00994,0.03991,0.20492,0.83582,0.0201566,0.00671886,0.0201566,0.00671886,0.0201566,0.00671886,0.0201566,0.00671886
234,14305.4,0.37773,0.01776,0.02848,0.23788,0.82718,0.99977,1,0.995,0.93506,0.99977,1,0.995,0.995,0.41961,0.01127,0.04197,0.20851,0.83454,0.0201141,0.00670471,0.0201141,0.00670471,0.0201141,0.00670471,0.0201141,0.00670471
235,14366.3,0.37917,0.01981,0.0312,0.23664,0.82677,0.99946,1,0.995,0.92981,0.99946,1,0.995,0.995,0.42058,0.01073,0.02873,0.20632,0.83577,0.0200717,0.00669057,0.0200717,0.00669057,0.0200717,0.00669057,0.0200717,0.00669057
236,14427.6,0.38429,0.01854,0.0273,0.23692,0.82857,0.99927,1,0.995,0.92814,0.99927,1,0.995,0.995,0.41121,0.01141,0.03341,0.20676,0.83215,0.0200293,0.00667643,0.0200293,0.00667643,0.0200293,0.00667643,0.0200293,0.00667643
237,14488.5,0.37481,0.02009,0.02554,0.23683,0.82612,0.99821,1,0.995,0.93154,0.99821,1,0.995,0.995,0.41537,0.01151,0.04608,0.20771,0.83288,0.0199869,0.00666229,0.0199869,0.00666229,0.0199869,0.00666229,0.0199869,0.00666229
238,14549.6,0.37781,0.01869,0.0256,0.23999,0.8264,0.9997,1,0.995,0.93148,0.9997,1,0.995,0.995,0.41434,0.01134,0.05911,0.20788,0.82936,0.0199444,0.00664814,0.0199444,0.00664814,0.0199444,0.00664814,0.0199444,0.00664814
239,14610.4,0.38216,0.0199,0.02419,0.2401,0.82445,0.99901,1,0.995,0.9252,0.99901,1,0.995,0.995,0.41991,0.01051,0.05786,0.20314,0.8277,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
240,14671.6,0.37564,0.01793,0.02323,0.23436,0.82405,0.99922,1,0.995,0.93614,0.99922,1,0.995,0.995,0.41279,0.01064,0.05726,0.20124,0.83268,0.0198596,0.00661986,0.0198596,0.00661986,0.0198596,0.00661986,0.0198596,0.00661986
241,14732.9,0.37777,0.01768,0.02541,0.23835,0.82768,0.99911,1,0.995,0.93772,0.99911,1,0.995,0.995,0.41367,0.01084,0.06935,0.19994,0.83384,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571,0.0198171,0.00660571
242,14793.9,0.38146,0.018,0.02711,0.24025,0.82836,0.99988,1,0.995,0.93446,0.99988,1,0.995,0.995,0.41148,0.01143,0.081,0.20213,0.83315,0.0197747,0.00659157,0.0197747,0.00659157,0.0197747,0.00659157,0.0197747,0.00659157
243,14855,0.3734,0.01611,0.02186,0.23681,0.82157,0.99878,0.9878,0.99488,0.93677,0.99878,0.9878,0.99488,0.99488,0.41436,0.01142,0.08008,0.20384,0.83362,0.0197323,0.00657743,0.0197323,0.00657743,0.0197323,0.00657743,0.0197323,0.00657743
244,14915.7,0.368,0.01862,0.02537,0.23439,0.82533,0.99928,1,0.995,0.93769,0.99928,1,0.995,0.995,0.41309,0.01067,0.06453,0.20263,0.83419,0.0196899,0.00656329,0.0196899,0.00656329,0.0196899,0.00656329,0.0196899,0.00656329
245,14976.9,0.37831,0.01734,0.02494,0.23303,0.82272,0.99891,1,0.995,0.92752,0.99891,1,0.995,0.995,0.4154,0.01045,0.05091,0.20313,0.83245,0.0196474,0.00654914,0.0196474,0.00654914,0.0196474,0.00654914,0.0196474,0.00654914
246,15037.7,0.37758,0.01904,0.02743,0.23965,0.82894,0.99948,1,0.995,0.93207,0.99948,1,0.995,0.995,0.41876,0.01038,0.04247,0.20287,0.83254,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
247,15099.2,0.3772,0.01729,0.02442,0.23868,0.82781,0.99947,1,0.995,0.92949,0.99947,1,0.995,0.995,0.41441,0.01101,0.0407,0.21135,0.8316,0.0195626,0.00652086,0.0195626,0.00652086,0.0195626,0.00652086,0.0195626,0.00652086
248,15160.1,0.36961,0.01678,0.02865,0.23557,0.82284,0.99941,0.9878,0.99488,0.92816,0.99941,0.9878,0.99488,0.99467,0.41603,0.01182,0.038,0.21705,0.83326,0.0195201,0.00650671,0.0195201,0.00650671,0.0195201,0.00650671,0.0195201,0.00650671
249,15221.3,0.3627,0.01728,0.02579,0.23263,0.82264,0.99981,0.9878,0.99476,0.93535,0.99981,0.9878,0.99476,0.99476,0.41676,0.01284,0.0302,0.22362,0.8325,0.0194777,0.00649257,0.0194777,0.00649257,0.0194777,0.00649257,0.0194777,0.00649257
250,15282.5,0.37455,0.01887,0.02333,0.2378,0.8239,0.9992,0.9878,0.99476,0.93811,0.9992,0.9878,0.99476,0.99476,0.41213,0.0125,0.04027,0.20545,0.83038,0.0194353,0.00647843,0.0194353,0.00647843,0.0194353,0.00647843,0.0194353,0.00647843
251,15343.5,0.366,0.01585,0.02621,0.22964,0.82683,0.99904,1,0.995,0.93719,0.99904,1,0.995,0.995,0.41251,0.01162,0.03482,0.20176,0.82816,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429,0.0193929,0.00646429
252,15404.7,0.3675,0.01647,0.0207,0.22871,0.82329,0.99916,1,0.995,0.93753,0.99916,1,0.995,0.995,0.40854,0.01066,0.03398,0.20149,0.82688,0.0193504,0.00645014,0.0193504,0.00645014,0.0193504,0.00645014,0.0193504,0.00645014
253,15465.8,0.37263,0.01742,0.02233,0.23207,0.82238,0.99747,1,0.995,0.93374,0.99747,1,0.995,0.995,0.40686,0.01073,0.03205,0.19806,0.82604,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
254,15527,0.36576,0.01719,0.02334,0.23123,0.82022,0.99769,1,0.995,0.94306,0.99769,1,0.995,0.995,0.40637,0.01117,0.03926,0.19695,0.82694,0.0192656,0.00642186,0.0192656,0.00642186,0.0192656,0.00642186,0.0192656,0.00642186
255,15587.9,0.36888,0.01671,0.02523,0.23289,0.82353,0.99816,1,0.995,0.93914,0.99816,1,0.995,0.995,0.40762,0.0116,0.05192,0.19603,0.82865,0.0192231,0.00640771,0.0192231,0.00640771,0.0192231,0.00640771,0.0192231,0.00640771
256,15649,0.36837,0.01669,0.02341,0.23228,0.82104,0.99862,1,0.995,0.94294,0.99862,1,0.995,0.995,0.40569,0.01261,0.04949,0.19209,0.83049,0.0191807,0.00639357,0.0191807,0.00639357,0.0191807,0.00639357,0.0191807,0.00639357
257,15709.9,0.36921,0.01688,0.02688,0.23312,0.82553,0.99886,1,0.995,0.93696,0.99886,1,0.995,0.995,0.40882,0.01193,0.05366,0.19175,0.83153,0.0191383,0.00637943,0.0191383,0.00637943,0.0191383,0.00637943,0.0191383,0.00637943
258,15771.2,0.37196,0.01646,0.02585,0.23455,0.8216,0.99831,1,0.995,0.93354,0.99831,1,0.995,0.995,0.41113,0.01136,0.05706,0.19293,0.83235,0.0190959,0.00636529,0.0190959,0.00636529,0.0190959,0.00636529,0.0190959,0.00636529
259,15832.3,0.36658,0.0152,0.0229,0.22711,0.82292,0.99887,1,0.995,0.93262,0.99887,1,0.995,0.995,0.41412,0.01199,0.06539,0.1937,0.83558,0.0190534,0.00635114,0.0190534,0.00635114,0.0190534,0.00635114,0.0190534,0.00635114
260,15893.2,0.3658,0.01842,0.0255,0.23111,0.82178,0.99919,1,0.995,0.93056,0.99919,1,0.995,0.995,0.41636,0.01187,0.07474,0.19702,0.83561,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
261,15954.3,0.36141,0.01653,0.02572,0.22964,0.81943,0.99923,1,0.995,0.93484,0.99923,1,0.995,0.995,0.41953,0.01214,0.08004,0.19856,0.83524,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
262,16015.3,0.36347,0.01675,0.02144,0.22892,0.82215,0.99923,1,0.995,0.93871,0.99923,1,0.995,0.995,0.41446,0.01224,0.07675,0.19423,0.83605,0.0189261,0.00630871,0.0189261,0.00630871,0.0189261,0.00630871,0.0189261,0.00630871
263,16076.3,0.36482,0.01728,0.02454,0.23015,0.82754,0.9993,1,0.995,0.9408,0.9993,1,0.995,0.995,0.41884,0.01188,0.07875,0.19047,0.83571,0.0188837,0.00629457,0.0188837,0.00629457,0.0188837,0.00629457,0.0188837,0.00629457
264,16137.1,0.36383,0.01782,0.02892,0.22886,0.82208,0.99922,1,0.995,0.93404,0.99922,1,0.995,0.995,0.41761,0.01107,0.07982,0.19255,0.83487,0.0188413,0.00628043,0.0188413,0.00628043,0.0188413,0.00628043,0.0188413,0.00628043
265,16198.3,0.3687,0.02189,0.02414,0.23428,0.82405,0.99908,1,0.995,0.93517,0.99908,1,0.995,0.995,0.41617,0.01102,0.06163,0.1949,0.8339,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629
266,16259.3,0.36587,0.01889,0.02256,0.23195,0.82706,0.99896,1,0.995,0.93714,0.99896,1,0.995,0.995,0.41776,0.01035,0.06614,0.19353,0.83499,0.0187564,0.00625214,0.0187564,0.00625214,0.0187564,0.00625214,0.0187564,0.00625214
267,16320.5,0.35427,0.0165,0.02161,0.2291,0.81743,0.99914,1,0.995,0.92883,0.99914,1,0.995,0.995,0.4209,0.01097,0.05706,0.18749,0.83733,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
268,16381.7,0.3621,0.01583,0.02313,0.22861,0.81794,0.99931,1,0.995,0.92941,0.99931,1,0.995,0.995,0.41932,0.01117,0.04964,0.19413,0.8377,0.0186716,0.00622386,0.0186716,0.00622386,0.0186716,0.00622386,0.0186716,0.00622386
269,16442.5,0.36029,0.01444,0.02205,0.22932,0.82176,0.99932,1,0.995,0.92888,0.99932,1,0.995,0.995,0.42066,0.01076,0.03736,0.19476,0.83684,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971
270,16504,0.36202,0.01593,0.02227,0.22864,0.82146,0.99924,1,0.995,0.92987,0.99924,1,0.995,0.995,0.42169,0.01011,0.04903,0.19726,0.83703,0.0185867,0.00619557,0.0185867,0.00619557,0.0185867,0.00619557,0.0185867,0.00619557
271,16564.9,0.35773,0.01591,0.0259,0.2278,0.82251,0.99925,1,0.995,0.93325,0.99925,1,0.995,0.995,0.418,0.0101,0.03593,0.20067,0.83677,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
272,16626.1,0.36567,0.01653,0.02813,0.22972,0.82107,0.9992,1,0.995,0.93126,0.9992,1,0.995,0.995,0.41834,0.01018,0.03657,0.19685,0.83623,0.0185019,0.00616729,0.0185019,0.00616729,0.0185019,0.00616729,0.0185019,0.00616729
273,16686.9,0.35617,0.01702,0.02588,0.22489,0.82403,0.99909,1,0.995,0.93441,0.99909,1,0.995,0.995,0.4101,0.00983,0.03783,0.19669,0.83513,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314
274,16748.1,0.35445,0.01522,0.02364,0.22539,0.81959,0.99928,1,0.995,0.93882,0.99928,1,0.995,0.995,0.40871,0.00946,0.03805,0.19645,0.83401,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
275,16809,0.3572,0.01573,0.02157,0.22834,0.82032,0.99939,1,0.995,0.93299,0.99939,1,0.995,0.995,0.40568,0.00978,0.05181,0.1938,0.83329,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486
276,16870.2,0.3604,0.01497,0.02383,0.22905,0.82367,0.99949,1,0.995,0.93614,0.99949,1,0.995,0.995,0.40303,0.01001,0.03692,0.1896,0.83179,0.0183321,0.00611071,0.0183321,0.00611071,0.0183321,0.00611071,0.0183321,0.00611071
277,16931.3,0.36153,0.01692,0.02446,0.22678,0.82271,0.99945,1,0.995,0.93534,0.99945,1,0.995,0.995,0.40722,0.00976,0.03525,0.19167,0.83113,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657
278,16992.4,0.35977,0.02073,0.02494,0.23056,0.82403,0.99935,1,0.995,0.93636,0.99935,1,0.995,0.995,0.41394,0.00964,0.03365,0.19271,0.83554,0.0182473,0.00608243,0.0182473,0.00608243,0.0182473,0.00608243,0.0182473,0.00608243
279,17053.6,0.35794,0.0153,0.02566,0.2321,0.81757,0.99928,1,0.995,0.93892,0.99928,1,0.995,0.995,0.41129,0.00979,0.02901,0.19352,0.83658,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829
280,17114.5,0.3551,0.01648,0.02341,0.22357,0.81659,0.99919,1,0.995,0.93438,0.99919,1,0.995,0.995,0.40693,0.0097,0.034,0.19179,0.83483,0.0181624,0.00605414,0.0181624,0.00605414,0.0181624,0.00605414,0.0181624,0.00605414
281,17175.6,0.34999,0.01573,0.01954,0.22187,0.81677,0.98673,1,0.99488,0.92979,0.98673,1,0.99488,0.99488,0.41033,0.00978,0.02721,0.18604,0.83283,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
282,17236.7,0.35283,0.01522,0.02428,0.22414,0.81646,0.98696,1,0.99488,0.93083,0.98696,1,0.99488,0.99488,0.40851,0.00962,0.03006,0.19432,0.83386,0.0180776,0.00602586,0.0180776,0.00602586,0.0180776,0.00602586,0.0180776,0.00602586
283,17297.9,0.34736,0.01723,0.02435,0.22217,0.8183,0.99994,1,0.995,0.93023,0.99994,1,0.995,0.995,0.41299,0.00918,0.03875,0.18817,0.8338,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171
284,17358.9,0.34925,0.01527,0.02364,0.22363,0.82177,0.99938,1,0.995,0.93089,0.99938,1,0.995,0.995,0.40891,0.00938,0.04,0.18977,0.83201,0.0179927,0.00599757,0.0179927,0.00599757,0.0179927,0.00599757,0.0179927,0.00599757
285,17420,0.34491,0.01617,0.0264,0.22013,0.82252,0.99932,1,0.995,0.937,0.99932,1,0.995,0.995,0.40994,0.00949,0.02519,0.18688,0.83142,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343
