epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,1866.05,0.39995,0.02151,0.02862,0.27242,0.81433,0.99857,1,0.995,0.92608,0.99857,1,0.995,0.995,0.45181,0.01301,0.00329,0.25844,0.84897,0.00482388,0.00160796,0.00482388,0.00160796,0.00482388,0.00160796,0.00482388,0.00160796
101,1883.57,0.40066,0.02011,0.02987,0.27567,0.82253,0.99859,1,0.995,0.92343,0.99859,1,0.995,0.995,0.43183,0.01067,0.00125,0.24369,0.83641,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
102,1901.37,0.40975,0.01814,0.02752,0.27187,0.82879,0.99862,1,0.995,0.92123,0.99862,1,0.995,0.995,0.44172,0.00935,0.00154,0.24747,0.83527,0.00480012,0.00160004,0.00480012,0.00160004,0.00480012,0.00160004,0.00480012,0.00160004
103,1919.08,0.41488,0.01883,0.02225,0.27362,0.83339,0.99859,1,0.995,0.91695,0.99859,1,0.995,0.995,0.41528,0.01045,0.00311,0.23949,0.82869,0.00478824,0.00159608,0.00478824,0.00159608,0.00478824,0.00159608,0.00478824,0.00159608
104,1936.67,0.41345,0.01856,0.02526,0.26665,0.82085,0.99796,1,0.995,0.92862,0.99796,1,0.995,0.995,0.41984,0.01105,0.00352,0.24616,0.83612,0.00477636,0.00159212,0.00477636,0.00159212,0.00477636,0.00159212,0.00477636,0.00159212
105,1954.09,0.40812,0.021,0.02727,0.26523,0.82219,0.99741,1,0.995,0.92823,0.99741,1,0.995,0.995,0.43367,0.01159,0.0033,0.25032,0.83202,0.00476448,0.00158816,0.00476448,0.00158816,0.00476448,0.00158816,0.00476448,0.00158816
106,1972.63,0.40388,0.01968,0.0309,0.26705,0.82194,0.9981,1,0.995,0.91718,0.9981,1,0.995,0.995,0.44987,0.01162,0.00242,0.2521,0.8362,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842
107,1991.34,0.38519,0.01907,0.03104,0.26258,0.82259,1,0.99428,0.995,0.92536,1,0.99428,0.995,0.995,0.43764,0.01087,0.00291,0.25391,0.8371,0.00474072,0.00158024,0.00474072,0.00158024,0.00474072,0.00158024,0.00474072,0.00158024
108,2009.42,0.39942,0.02381,0.03633,0.26435,0.82977,1,0.98892,0.995,0.93004,1,0.98892,0.995,0.995,0.42767,0.01232,0.00129,0.2504,0.84021,0.00472884,0.00157628,0.00472884,0.00157628,0.00472884,0.00157628,0.00472884,0.00157628
109,2027.26,0.40003,0.01645,0.03439,0.26888,0.82836,0.97446,1,0.99451,0.92337,0.97446,1,0.99451,0.99451,0.44797,0.01115,0.00171,0.25716,0.84007,0.00471696,0.00157232,0.00471696,0.00157232,0.00471696,0.00157232,0.00471696,0.00157232
110,2044.82,0.40382,0.01748,0.02536,0.27125,0.82161,0.97557,0.99827,0.99451,0.91524,0.97557,0.99827,0.99451,0.99451,0.463,0.01037,0.00111,0.26573,0.84182,0.00470508,0.00156836,0.00470508,0.00156836,0.00470508,0.00156836,0.00470508,0.00156836
111,2062.42,0.40626,0.01753,0.03089,0.27544,0.8179,1,0.99914,0.995,0.92421,1,0.99914,0.995,0.995,0.42981,0.01097,0.00103,0.25072,0.84594,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
112,2080.37,0.40935,0.01682,0.03441,0.27578,0.8296,0.99899,1,0.995,0.93049,0.99899,1,0.995,0.995,0.45019,0.0107,0.00121,0.24211,0.84992,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044
113,2098.97,0.40132,0.01928,0.02817,0.26458,0.81458,0.99863,1,0.995,0.93187,0.99863,1,0.995,0.995,0.42848,0.01119,0.0016,0.24092,0.84619,0.00466944,0.00155648,0.00466944,0.00155648,0.00466944,0.00155648,0.00466944,0.00155648
114,2117.59,0.41216,0.01976,0.03106,0.27648,0.82247,0.9981,1,0.995,0.92978,0.9981,1,0.995,0.995,0.42365,0.01197,0.00203,0.24037,0.83774,0.00465756,0.00155252,0.00465756,0.00155252,0.00465756,0.00155252,0.00465756,0.00155252
115,2136.19,0.39172,0.01648,0.02198,0.26503,0.82347,0.99797,1,0.995,0.93357,0.99797,1,0.995,0.995,0.41809,0.01131,0.00131,0.23003,0.84138,0.00464568,0.00154856,0.00464568,0.00154856,0.00464568,0.00154856,0.00464568,0.00154856
116,2154.65,0.39837,0.01834,0.03241,0.26428,0.82392,0.99498,1,0.995,0.93011,0.99498,1,0.995,0.995,0.432,0.01212,0.0011,0.24268,0.84289,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446
117,2173.63,0.40612,0.01784,0.0295,0.27136,0.83131,0.99765,1,0.995,0.93232,0.99765,1,0.995,0.995,0.43338,0.01161,0.00145,0.24758,0.84026,0.00462192,0.00154064,0.00462192,0.00154064,0.00462192,0.00154064,0.00462192,0.00154064
118,2191.43,0.39227,0.01747,0.02169,0.26384,0.81825,0.9991,1,0.995,0.93874,0.9991,1,0.995,0.995,0.44672,0.01114,0.00111,0.24717,0.83734,0.00461004,0.00153668,0.00461004,0.00153668,0.00461004,0.00153668,0.00461004,0.00153668
119,2209.44,0.39114,0.01761,0.02628,0.26188,0.82555,0.99805,1,0.995,0.92631,0.99805,1,0.995,0.995,0.44031,0.01134,0.00124,0.24524,0.84488,0.00459816,0.00153272,0.00459816,0.00153272,0.00459816,0.00153272,0.00459816,0.00153272
120,2227.11,0.40326,0.01749,0.02448,0.26938,0.83251,0.99724,1,0.995,0.92929,0.99724,1,0.995,0.995,0.42959,0.012,0.00118,0.23552,0.84572,0.00458628,0.00152876,0.00458628,0.00152876,0.00458628,0.00152876,0.00458628,0.00152876
121,2246.09,0.39217,0.0176,0.02115,0.26627,0.8269,0.99688,1,0.995,0.94076,0.99688,1,0.995,0.995,0.42267,0.01015,0.00095,0.24308,0.84151,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
122,2265.43,0.39534,0.02235,0.02772,0.26318,0.82657,0.99685,1,0.995,0.94419,0.99685,1,0.995,0.995,0.42879,0.01078,0.00154,0.2449,0.83491,0.00456252,0.00152084,0.00456252,0.00152084,0.00456252,0.00152084,0.00456252,0.00152084
123,2285.07,0.39816,0.02248,0.0227,0.26634,0.82195,0.99442,1,0.995,0.92832,0.99442,1,0.995,0.995,0.41873,0.01335,0.0022,0.2437,0.8322,0.00455064,0.00151688,0.00455064,0.00151688,0.00455064,0.00151688,0.00455064,0.00151688
124,2304.08,0.39805,0.01909,0.02176,0.26516,0.81786,0.99415,1,0.995,0.91898,0.99415,1,0.995,0.995,0.4359,0.01123,0.00087,0.2482,0.83883,0.00453876,0.00151292,0.00453876,0.00151292,0.00453876,0.00151292,0.00453876,0.00151292
125,2325.18,0.39294,0.01652,0.03125,0.26075,0.8151,0.99702,1,0.995,0.92174,0.99702,1,0.995,0.995,0.43713,0.01256,0.00062,0.25975,0.83423,0.00452688,0.00150896,0.00452688,0.00150896,0.00452688,0.00150896,0.00452688,0.00150896
126,2342.9,0.38324,0.01748,0.02434,0.26003,0.82036,0.99009,1,0.995,0.91503,0.99009,1,0.995,0.995,0.45257,0.01332,0.00053,0.26094,0.83288,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505
127,2361.03,0.39511,0.01525,0.01918,0.26766,0.82156,0.99542,1,0.995,0.919,0.99542,1,0.995,0.995,0.44699,0.01422,0.00102,0.25919,0.83355,0.00450312,0.00150104,0.00450312,0.00150104,0.00450312,0.00150104,0.00450312,0.00150104
128,2378.56,0.38812,0.01493,0.02734,0.25756,0.81796,0.99701,1,0.995,0.93121,0.99701,1,0.995,0.995,0.43063,0.01247,0.0016,0.23667,0.84217,0.00449124,0.00149708,0.00449124,0.00149708,0.00449124,0.00149708,0.00449124,0.00149708
129,2396.21,0.39655,0.0149,0.02669,0.26453,0.82709,0.99774,1,0.995,0.92594,0.99774,1,0.995,0.995,0.44277,0.01201,0.00406,0.24742,0.84334,0.00447936,0.00149312,0.00447936,0.00149312,0.00447936,0.00149312,0.00447936,0.00149312
130,2414.47,0.38936,0.01471,0.02467,0.26035,0.82046,0.99717,1,0.995,0.92538,0.99717,1,0.995,0.995,0.42845,0.01149,0.00251,0.24388,0.83786,0.00446748,0.00148916,0.00446748,0.00148916,0.00446748,0.00148916,0.00446748,0.00148916
131,2433.06,0.38578,0.01613,0.02424,0.25702,0.82035,0.99823,1,0.995,0.92185,0.99823,1,0.995,0.995,0.44422,0.01186,0.00186,0.25059,0.84641,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
132,2451.93,0.37702,0.0158,0.02474,0.25977,0.8175,0.99784,1,0.995,0.91859,0.99784,1,0.995,0.995,0.44154,0.0122,0.00078,0.22887,0.84518,0.00444372,0.00148124,0.00444372,0.00148124,0.00444372,0.00148124,0.00444372,0.00148124
133,2470.48,0.37963,0.01525,0.02648,0.25873,0.81574,0.9964,1,0.995,0.93028,0.9964,1,0.995,0.995,0.44086,0.01036,0.00104,0.23628,0.84223,0.00443184,0.00147728,0.00443184,0.00147728,0.00443184,0.00147728,0.00443184,0.00147728
134,2490.51,0.38257,0.0192,0.02095,0.25729,0.80659,1,0.9906,0.995,0.91489,1,0.9906,0.995,0.995,0.43319,0.01146,0.00119,0.234,0.83909,0.00441996,0.00147332,0.00441996,0.00147332,0.00441996,0.00147332,0.00441996,0.00147332
135,2508.38,0.37736,0.01604,0.02649,0.25502,0.82641,0.99359,1,0.995,0.92221,0.99359,1,0.995,0.995,0.43347,0.01038,0.00211,0.23787,0.83729,0.00440808,0.00146936,0.00440808,0.00146936,0.00440808,0.00146936,0.00440808,0.00146936
136,2526.61,0.37485,0.02017,0.03032,0.25421,0.81838,0.99583,1,0.995,0.92129,0.99583,1,0.995,0.995,0.42496,0.00989,0.00225,0.2279,0.83483,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654
137,2544.25,0.37512,0.0156,0.02225,0.25245,0.81897,0.99834,1,0.995,0.93105,0.99834,1,0.995,0.995,0.41001,0.01028,0.00226,0.22491,0.82774,0.00438432,0.00146144,0.00438432,0.00146144,0.00438432,0.00146144,0.00438432,0.00146144
138,2561.94,0.38079,0.01977,0.02509,0.2507,0.8229,0.99833,1,0.995,0.92686,0.99833,1,0.995,0.995,0.40678,0.01106,0.0033,0.22822,0.83282,0.00437244,0.00145748,0.00437244,0.00145748,0.00437244,0.00145748,0.00437244,0.00145748
139,2579.77,0.37381,0.01384,0.02778,0.25219,0.81656,0.99795,1,0.995,0.93152,0.99795,1,0.995,0.995,0.40948,0.01167,0.00849,0.22284,0.83196,0.00436056,0.00145352,0.00436056,0.00145352,0.00436056,0.00145352,0.00436056,0.00145352
140,2598.19,0.37059,0.01529,0.02226,0.25378,0.80886,0.99628,1,0.995,0.93516,0.99628,1,0.995,0.995,0.42024,0.01255,0.00572,0.23883,0.83932,0.00434868,0.00144956,0.00434868,0.00144956,0.00434868,0.00144956,0.00434868,0.00144956
141,2617.4,0.36557,0.01608,0.0266,0.24919,0.8207,0.9979,1,0.995,0.92541,0.9979,1,0.995,0.995,0.44513,0.01106,0.00448,0.23693,0.84383,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
142,2636.63,0.35786,0.01763,0.02373,0.24777,0.82222,0.99851,1,0.995,0.92848,0.99851,1,0.995,0.995,0.43137,0.01022,0.00188,0.23083,0.8411,0.00432492,0.00144164,0.00432492,0.00144164,0.00432492,0.00144164,0.00432492,0.00144164
143,2655.67,0.3847,0.01616,0.02672,0.25912,0.81542,0.99864,1,0.995,0.93628,0.99864,1,0.995,0.995,0.41413,0.01173,0.0023,0.22055,0.83824,0.00431304,0.00143768,0.00431304,0.00143768,0.00431304,0.00143768,0.00431304,0.00143768
144,2673.41,0.37712,0.01974,0.02087,0.25005,0.81959,0.99779,1,0.995,0.93688,0.99779,1,0.995,0.995,0.42739,0.01334,0.01517,0.24402,0.8516,0.00430116,0.00143372,0.00430116,0.00143372,0.00430116,0.00143372,0.00430116,0.00143372
145,2692.99,0.36676,0.01361,0.02716,0.2507,0.8163,0.99902,1,0.995,0.92528,0.99902,1,0.995,0.995,0.40997,0.01287,0.00267,0.23916,0.84147,0.00428928,0.00142976,0.00428928,0.00142976,0.00428928,0.00142976,0.00428928,0.00142976
146,2712.1,0.36521,0.01574,0.02697,0.25321,0.8148,0.9983,1,0.995,0.92743,0.9983,1,0.995,0.995,0.4302,0.01094,0.00348,0.23008,0.84005,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
147,2738.57,0.36511,0.01844,0.02875,0.25037,0.82179,0.99863,1,0.995,0.92741,0.99863,1,0.995,0.995,0.4327,0.01114,0.00149,0.23189,0.84227,0.00426552,0.00142184,0.00426552,0.00142184,0.00426552,0.00142184,0.00426552,0.00142184
148,2757.57,0.38057,0.01481,0.0268,0.26211,0.82537,0.99855,1,0.995,0.92041,0.99855,1,0.995,0.995,0.42134,0.01113,0.00114,0.21599,0.83377,0.00425364,0.00141788,0.00425364,0.00141788,0.00425364,0.00141788,0.00425364,0.00141788
149,2778.79,0.3772,0.01857,0.02271,0.25748,0.81403,0.99794,1,0.995,0.9296,0.99794,1,0.995,0.995,0.43921,0.01108,0.00147,0.23215,0.83556,0.00424176,0.00141392,0.00424176,0.00141392,0.00424176,0.00141392,0.00424176,0.00141392
150,2796.6,0.38991,0.01779,0.02457,0.2626,0.81974,0.9983,1,0.995,0.93419,0.9983,1,0.995,0.995,0.44301,0.01209,0.01766,0.23385,0.83814,0.00422988,0.00140996,0.00422988,0.00140996,0.00422988,0.00140996,0.00422988,0.00140996
151,2817.64,0.35808,0.01563,0.02343,0.24893,0.81397,0.99437,1,0.995,0.93144,0.99437,1,0.995,0.995,0.43697,0.01094,0.00096,0.24358,0.83094,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
152,2836.71,0.36145,0.01439,0.02884,0.24697,0.8111,0.99603,1,0.995,0.91458,0.99603,1,0.995,0.995,0.43152,0.01065,0.00193,0.23385,0.83054,0.00420612,0.00140204,0.00420612,0.00140204,0.00420612,0.00140204,0.00420612,0.00140204
153,2856.36,0.36524,0.0161,0.03652,0.247,0.8131,0.99857,1,0.995,0.91985,0.99857,1,0.995,0.995,0.42255,0.01227,0.00167,0.22335,0.82968,0.00419424,0.00139808,0.00419424,0.00139808,0.00419424,0.00139808,0.00419424,0.00139808
154,2880.69,0.35299,0.01553,0.0313,0.24342,0.81598,0.99868,1,0.995,0.9216,0.99868,1,0.995,0.995,0.42542,0.01133,0.00133,0.22811,0.83329,0.00418236,0.00139412,0.00418236,0.00139412,0.00418236,0.00139412,0.00418236,0.00139412
155,2899.42,0.36056,0.01473,0.01613,0.24436,0.81545,0.99866,1,0.995,0.92292,0.99866,1,0.995,0.995,0.42497,0.01089,0.00122,0.23329,0.83158,0.00417048,0.00139016,0.00417048,0.00139016,0.00417048,0.00139016,0.00417048,0.00139016
156,2921.28,0.36518,0.01462,0.02065,0.24809,0.80857,0.99849,1,0.995,0.92589,0.99849,1,0.995,0.995,0.44733,0.01089,0.0012,0.23774,0.83206,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
157,2938.94,0.36498,0.0153,0.0209,0.25108,0.81733,0.99856,1,0.995,0.91725,0.99856,1,0.995,0.995,0.43442,0.01063,0.00086,0.23146,0.83078,0.00414672,0.00138224,0.00414672,0.00138224,0.00414672,0.00138224,0.00414672,0.00138224
158,2958.85,0.35297,0.01325,0.02567,0.24439,0.80781,0.9986,1,0.995,0.933,0.9986,1,0.995,0.995,0.40869,0.00932,0.00092,0.22567,0.82731,0.00413484,0.00137828,0.00413484,0.00137828,0.00413484,0.00137828,0.00413484,0.00137828
159,2977.41,0.37,0.01677,0.02623,0.24447,0.81355,0.99849,1,0.995,0.93052,0.99849,1,0.995,0.995,0.42127,0.00864,0.00128,0.22538,0.83398,0.00412296,0.00137432,0.00412296,0.00137432,0.00412296,0.00137432,0.00412296,0.00137432
160,2997.26,0.36219,0.01451,0.02371,0.24565,0.8106,0.99866,1,0.995,0.93183,0.99866,1,0.995,0.995,0.43769,0.0088,0.00155,0.2264,0.84378,0.00411108,0.00137036,0.00411108,0.00137036,0.00411108,0.00137036,0.00411108,0.00137036
161,3015.04,0.34932,0.01969,0.02737,0.23584,0.81653,0.99861,1,0.995,0.93063,0.99861,1,0.995,0.995,0.42319,0.00998,0.00049,0.22406,0.83935,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
162,3036.43,0.35232,0.01382,0.02624,0.24009,0.81018,0.99863,1,0.995,0.91815,0.99863,1,0.995,0.995,0.44084,0.00876,0.00038,0.22566,0.8431,0.00408732,0.00136244,0.00408732,0.00136244,0.00408732,0.00136244,0.00408732,0.00136244
163,3054.86,0.33299,0.01536,0.0192,0.23352,0.8067,0.99865,1,0.995,0.92996,0.99865,1,0.995,0.995,0.43519,0.01218,0.00056,0.21955,0.83486,0.00407544,0.00135848,0.00407544,0.00135848,0.00407544,0.00135848,0.00407544,0.00135848
164,3076.86,0.34695,0.01532,0.02374,0.23803,0.81245,0.99857,1,0.995,0.9258,0.99857,1,0.995,0.995,0.42733,0.01233,0.00066,0.23071,0.83125,0.00406356,0.00135452,0.00406356,0.00135452,0.00406356,0.00135452,0.00406356,0.00135452
165,3094.73,0.36339,0.01694,0.02755,0.24876,0.82142,0.99857,1,0.995,0.92441,0.99857,1,0.995,0.995,0.41904,0.01523,0.00576,0.21785,0.82609,0.00405168,0.00135056,0.00405168,0.00135056,0.00405168,0.00135056,0.00405168,0.00135056
166,3115.27,0.35337,0.01473,0.02263,0.24444,0.81164,0.99649,1,0.995,0.93801,0.99649,1,0.995,0.995,0.44267,0.01352,0.0033,0.24731,0.82983,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
167,3132.95,0.36351,0.01541,0.02661,0.24849,0.81722,0.99849,1,0.995,0.92082,0.99849,1,0.995,0.995,0.43249,0.01102,0.00168,0.22534,0.82692,0.00402792,0.00134264,0.00402792,0.00134264,0.00402792,0.00134264,0.00402792,0.00134264
168,3152.25,0.34903,0.01474,0.01611,0.24246,0.80461,0.99833,1,0.995,0.93622,0.99833,1,0.995,0.995,0.41518,0.01223,0.00084,0.21888,0.81935,0.00401604,0.00133868,0.00401604,0.00133868,0.00401604,0.00133868,0.00401604,0.00133868
169,3170.19,0.3585,0.01446,0.02177,0.24774,0.81992,0.9978,1,0.995,0.93488,0.9978,1,0.995,0.995,0.42265,0.01137,0.00066,0.23329,0.82265,0.00400416,0.00133472,0.00400416,0.00133472,0.00400416,0.00133472,0.00400416,0.00133472
170,3191.24,0.35778,0.01408,0.01702,0.24729,0.808,0.99805,1,0.995,0.93583,0.99805,1,0.995,0.995,0.43556,0.01121,0.00074,0.2386,0.82279,0.00399228,0.00133076,0.00399228,0.00133076,0.00399228,0.00133076,0.00399228,0.00133076
171,3209.93,0.34735,0.01316,0.01398,0.23917,0.80759,0.99803,1,0.995,0.94126,0.99803,1,0.995,0.995,0.42708,0.01089,0.00078,0.22812,0.82398,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
172,3229.81,0.34823,0.0138,0.02621,0.2384,0.80498,0.99737,1,0.995,0.93363,0.99737,1,0.995,0.995,0.41862,0.01132,0.00186,0.2245,0.82766,0.00396852,0.00132284,0.00396852,0.00132284,0.00396852,0.00132284,0.00396852,0.00132284
173,3247.56,0.35202,0.01311,0.01968,0.23846,0.81165,0.9976,1,0.995,0.93451,0.9976,1,0.995,0.995,0.41874,0.00998,0.00065,0.22905,0.82598,0.00395664,0.00131888,0.00395664,0.00131888,0.00395664,0.00131888,0.00395664,0.00131888
174,3267.7,0.33805,0.01166,0.02295,0.2333,0.80611,0.99753,1,0.995,0.92882,0.99753,1,0.995,0.995,0.43721,0.01107,0.00044,0.22153,0.83031,0.00394476,0.00131492,0.00394476,0.00131492,0.00394476,0.00131492,0.00394476,0.00131492
175,3291.58,0.34473,0.01249,0.02205,0.23601,0.80521,0.99726,1,0.995,0.93194,0.99726,1,0.995,0.995,0.42361,0.01078,0.00069,0.22387,0.83001,0.00393288,0.00131096,0.00393288,0.00131096,0.00393288,0.00131096,0.00393288,0.00131096
176,3310.17,0.34257,0.01483,0.02174,0.23176,0.8051,0.99788,1,0.995,0.9299,0.99788,1,0.995,0.995,0.4189,0.01143,0.00146,0.2246,0.82841,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
177,3331.71,0.34993,0.01185,0.0194,0.24068,0.81104,0.99866,1,0.995,0.92413,0.99866,1,0.995,0.995,0.44446,0.0112,0.00137,0.22705,0.83624,0.00390912,0.00130304,0.00390912,0.00130304,0.00390912,0.00130304,0.00390912,0.00130304
178,3354.33,0.34243,0.01485,0.02636,0.23513,0.81272,0.99839,1,0.995,0.92406,0.99839,1,0.995,0.995,0.44003,0.01068,0.00118,0.23617,0.83725,0.00389724,0.00129908,0.00389724,0.00129908,0.00389724,0.00129908,0.00389724,0.00129908
179,3374.56,0.33813,0.01457,0.02062,0.23463,0.80231,0.99827,1,0.995,0.94043,0.99827,1,0.995,0.995,0.42395,0.00915,0.00067,0.22948,0.83147,0.00388536,0.00129512,0.00388536,0.00129512,0.00388536,0.00129512,0.00388536,0.00129512
180,3392.21,0.35118,0.01033,0.02556,0.23611,0.80796,0.99862,1,0.995,0.92192,0.99862,1,0.995,0.995,0.42081,0.00988,0.00069,0.22679,0.83151,0.00387348,0.00129116,0.00387348,0.00129116,0.00387348,0.00129116,0.00387348,0.00129116
181,3412.11,0.34482,0.01798,0.0287,0.23554,0.80522,0.9985,1,0.995,0.92399,0.9985,1,0.995,0.995,0.44637,0.01038,0.00111,0.23061,0.83549,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
182,3430.03,0.32822,0.01381,0.01584,0.23371,0.80395,0.99854,1,0.995,0.93279,0.99854,1,0.995,0.995,0.44827,0.01141,0.00058,0.23512,0.83982,0.00384972,0.00128324,0.00384972,0.00128324,0.00384972,0.00128324,0.00384972,0.00128324
183,3452.83,0.35666,0.0136,0.02692,0.23981,0.82277,0.99868,1,0.995,0.92434,0.99868,1,0.995,0.995,0.44778,0.01128,0.00045,0.23134,0.84116,0.00383784,0.00127928,0.00383784,0.00127928,0.00383784,0.00127928,0.00383784,0.00127928
184,3471.4,0.33663,0.01644,0.02132,0.2362,0.81298,0.99859,1,0.995,0.92684,0.99859,1,0.995,0.995,0.45283,0.01346,0.0004,0.23692,0.83358,0.00382596,0.00127532,0.00382596,0.00127532,0.00382596,0.00127532,0.00382596,0.00127532
185,3490.3,0.33604,0.01178,0.02027,0.22507,0.80901,0.9984,1,0.995,0.9254,0.9984,1,0.995,0.995,0.43364,0.01224,0.0006,0.23252,0.832,0.00381408,0.00127136,0.00381408,0.00127136,0.00381408,0.00127136,0.00381408,0.00127136
186,3507.59,0.34353,0.01697,0.025,0.23615,0.81051,0.9985,1,0.995,0.91936,0.9985,1,0.995,0.995,0.43533,0.01168,0.00154,0.22989,0.83595,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
187,3525.33,0.3234,0.0134,0.02051,0.22301,0.80806,0.99843,1,0.995,0.92475,0.99843,1,0.995,0.995,0.43338,0.01164,0.00107,0.22364,0.83572,0.00379032,0.00126344,0.00379032,0.00126344,0.00379032,0.00126344,0.00379032,0.00126344
188,3542.95,0.34103,0.01284,0.02726,0.22955,0.80673,0.99838,1,0.995,0.92446,0.99838,1,0.995,0.995,0.43565,0.01143,0.00093,0.23447,0.82831,0.00377844,0.00125948,0.00377844,0.00125948,0.00377844,0.00125948,0.00377844,0.00125948
189,3560.86,0.34478,0.01182,0.02046,0.23561,0.81377,0.99826,1,0.995,0.93003,0.99826,1,0.995,0.995,0.43513,0.01166,0.00127,0.23552,0.83277,0.00376656,0.00125552,0.00376656,0.00125552,0.00376656,0.00125552,0.00376656,0.00125552
190,3578.42,0.34272,0.01599,0.03066,0.23625,0.80635,0.99828,1,0.995,0.91899,0.99828,1,0.995,0.995,0.43477,0.01201,0.00156,0.2175,0.83357,0.00375468,0.00125156,0.00375468,0.00125156,0.00375468,0.00125156,0.00375468,0.00125156
191,3596.02,0.3379,0.01272,0.03095,0.22916,0.81558,0.99833,1,0.995,0.9254,0.99833,1,0.995,0.995,0.42941,0.01112,0.0004,0.21474,0.82273,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
192,3613.6,0.33799,0.01341,0.01898,0.22968,0.80878,0.99851,1,0.995,0.91748,0.99851,1,0.995,0.995,0.42852,0.00914,0.00046,0.22085,0.83328,0.00373092,0.00124364,0.00373092,0.00124364,0.00373092,0.00124364,0.00373092,0.00124364
193,3632.42,0.3403,0.01401,0.02708,0.2335,0.81607,0.99859,1,0.995,0.92077,0.99859,1,0.995,0.995,0.43528,0.01038,0.00111,0.23261,0.83726,0.00371904,0.00123968,0.00371904,0.00123968,0.00371904,0.00123968,0.00371904,0.00123968
194,3650.15,0.32981,0.01171,0.02165,0.23186,0.80339,0.99861,1,0.995,0.93015,0.99861,1,0.995,0.995,0.44884,0.0122,0.00185,0.22939,0.83761,0.00370716,0.00123572,0.00370716,0.00123572,0.00370716,0.00123572,0.00370716,0.00123572
195,3667.51,0.32895,0.01442,0.02241,0.22771,0.8133,0.99861,1,0.995,0.9316,0.99861,1,0.995,0.995,0.43448,0.0129,0.00168,0.21008,0.83898,0.00369528,0.00123176,0.00369528,0.00123176,0.00369528,0.00123176,0.00369528,0.00123176
196,3685.1,0.3261,0.01312,0.01573,0.22819,0.80879,0.99807,1,0.995,0.93297,0.99807,1,0.995,0.995,0.43316,0.01127,0.00047,0.22745,0.8381,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
197,3702.75,0.34528,0.01886,0.02778,0.22904,0.81497,0.99645,1,0.995,0.93361,0.99645,1,0.995,0.995,0.4344,0.01102,0.00069,0.23602,0.8354,0.00367152,0.00122384,0.00367152,0.00122384,0.00367152,0.00122384,0.00367152,0.00122384
198,3720.31,0.32778,0.01075,0.01691,0.23263,0.8071,0.99754,1,0.995,0.95087,0.99754,1,0.995,0.995,0.4144,0.01105,0.00312,0.2165,0.83885,0.00365964,0.00121988,0.00365964,0.00121988,0.00365964,0.00121988,0.00365964,0.00121988
199,3738.2,0.33115,0.01187,0.02057,0.22889,0.80191,0.99747,1,0.995,0.93809,0.99747,1,0.995,0.995,0.41471,0.01096,0.00316,0.22696,0.84115,0.00364776,0.00121592,0.00364776,0.00121592,0.00364776,0.00121592,0.00364776,0.00121592
200,3755.76,0.3257,0.01231,0.02332,0.22467,0.81043,0.99728,1,0.995,0.92311,0.99728,1,0.995,0.995,0.44741,0.01178,0.00198,0.23168,0.84387,0.00363588,0.00121196,0.00363588,0.00121196,0.00363588,0.00121196,0.00363588,0.00121196
